email_content,is_purchase_order
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-80725
Customer: Customer-648

Item List:
1. Item 1 - Quantity: 14
2. Item 2 - Quantity: 42
3. Item 3 - Quantity: 13
4. Item 4 - Quantity: 7

Total Order Value: $7671
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-39208
Customer: Customer-547

Item List:
1. Item 1 - Quantity: 17
2. Item 2 - Quantity: 4
3. Item 3 - Quantity: 16
4. Item 4 - Quantity: 45
5. Item 5 - Quantity: 47
6. Item 6 - Quantity: 4

Total Order Value: $5490
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-42710
Customer: Customer-56

Item List:
1. Item 1 - Quantity: 12
2. Item 2 - Quantity: 3
3. Item 3 - Quantity: 28
4. Item 4 - Quantity: 42
5. Item 5 - Quantity: 41
6. Item 6 - Quantity: 31

Total Order Value: $4478
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-60436
Customer: Customer-125

Item List:
1. Item 1 - Quantity: 21
2. Item 2 - Quantity: 42
3. Item 3 - Quantity: 48
4. Item 4 - Quantity: 9
5. Item 5 - Quantity: 32

Total Order Value: $5768
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-21975
Customer: Customer-229

Item List:
1. Item 1 - Quantity: 30
2. Item 2 - Quantity: 38
3. Item 3 - Quantity: 5
4. Item 4 - Quantity: 7
5. Item 5 - Quantity: 36
6. Item 6 - Quantity: 6
7. Item 7 - Quantity: 34

Total Order Value: $2103
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-64481
Customer: Customer-377

Item List:
1. Item 1 - Quantity: 5
2. Item 2 - Quantity: 22
3. Item 3 - Quantity: 49
4. Item 4 - Quantity: 49
5. Item 5 - Quantity: 5

Total Order Value: $8005
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-36477
Customer: Customer-883

Item List:
1. Item 1 - Quantity: 21
2. Item 2 - Quantity: 27
3. Item 3 - Quantity: 48
4. Item 4 - Quantity: 9
5. Item 5 - Quantity: 41
6. Item 6 - Quantity: 13
7. Item 7 - Quantity: 6
8. Item 8 - Quantity: 49
9. Item 9 - Quantity: 5

Total Order Value: $9816
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-18544
Customer: Customer-355

Item List:
1. Item 1 - Quantity: 5

Total Order Value: $1328
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-75870
Customer: Customer-541

Item List:
1. Item 1 - Quantity: 4
2. Item 2 - Quantity: 36
3. Item 3 - Quantity: 38
4. Item 4 - Quantity: 24
5. Item 5 - Quantity: 40
6. Item 6 - Quantity: 27
7. Item 7 - Quantity: 17

Total Order Value: $7003
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-78530
Customer: Customer-650

Item List:
1. Item 1 - Quantity: 11
2. Item 2 - Quantity: 5
3. Item 3 - Quantity: 3
4. Item 4 - Quantity: 33
5. Item 5 - Quantity: 46

Total Order Value: $1503
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-40026
Customer: Customer-678

Item List:
1. Item 1 - Quantity: 27
2. Item 2 - Quantity: 45
3. Item 3 - Quantity: 49

Total Order Value: $2321
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-93589
Customer: Customer-566

Item List:
1. Item 1 - Quantity: 7
2. Item 2 - Quantity: 19
3. Item 3 - Quantity: 15
4. Item 4 - Quantity: 16
5. Item 5 - Quantity: 27
6. Item 6 - Quantity: 16
7. Item 7 - Quantity: 26

Total Order Value: $7448
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-94841
Customer: Customer-201

Item List:
1. Item 1 - Quantity: 23
2. Item 2 - Quantity: 26
3. Item 3 - Quantity: 14
4. Item 4 - Quantity: 28
5. Item 5 - Quantity: 32
6. Item 6 - Quantity: 37
7. Item 7 - Quantity: 30
8. Item 8 - Quantity: 29
9. Item 9 - Quantity: 12

Total Order Value: $4200
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-42427
Customer: Customer-236

Item List:
1. Item 1 - Quantity: 25
2. Item 2 - Quantity: 22
3. Item 3 - Quantity: 48
4. Item 4 - Quantity: 15
5. Item 5 - Quantity: 1
6. Item 6 - Quantity: 39
7. Item 7 - Quantity: 39

Total Order Value: $9405
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-81413
Customer: Customer-730

Item List:
1. Item 1 - Quantity: 35
2. Item 2 - Quantity: 44
3. Item 3 - Quantity: 12
4. Item 4 - Quantity: 4

Total Order Value: $2677
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-61619
Customer: Customer-925

Item List:
1. Item 1 - Quantity: 27
2. Item 2 - Quantity: 14
3. Item 3 - Quantity: 45
4. Item 4 - Quantity: 41
5. Item 5 - Quantity: 38
6. Item 6 - Quantity: 34
7. Item 7 - Quantity: 9

Total Order Value: $9230
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-19312
Customer: Customer-48

Item List:
1. Item 1 - Quantity: 45
2. Item 2 - Quantity: 33
3. Item 3 - Quantity: 11
4. Item 4 - Quantity: 24
5. Item 5 - Quantity: 24
6. Item 6 - Quantity: 24
7. Item 7 - Quantity: 19

Total Order Value: $9308
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-46621
Customer: Customer-613

Item List:
1. Item 1 - Quantity: 17
2. Item 2 - Quantity: 33
3. Item 3 - Quantity: 4
4. Item 4 - Quantity: 45
5. Item 5 - Quantity: 4

Total Order Value: $2234
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-78698
Customer: Customer-263

Item List:
1. Item 1 - Quantity: 8

Total Order Value: $4483
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-68752
Customer: Customer-228

Item List:
1. Item 1 - Quantity: 34
2. Item 2 - Quantity: 8

Total Order Value: $8293
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-81612
Customer: Customer-726

Item List:
1. Item 1 - Quantity: 44
2. Item 2 - Quantity: 24

Total Order Value: $9088
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-48882
Customer: Customer-193

Item List:
1. Item 1 - Quantity: 14
2. Item 2 - Quantity: 3
3. Item 3 - Quantity: 45
4. Item 4 - Quantity: 16
5. Item 5 - Quantity: 44
6. Item 6 - Quantity: 36
7. Item 7 - Quantity: 41
8. Item 8 - Quantity: 17

Total Order Value: $5812
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-61780
Customer: Customer-548

Item List:
1. Item 1 - Quantity: 17
2. Item 2 - Quantity: 23
3. Item 3 - Quantity: 6
4. Item 4 - Quantity: 32
5. Item 5 - Quantity: 19

Total Order Value: $4896
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-54610
Customer: Customer-365

Item List:
1. Item 1 - Quantity: 9
2. Item 2 - Quantity: 18
3. Item 3 - Quantity: 22
4. Item 4 - Quantity: 44
5. Item 5 - Quantity: 11
6. Item 6 - Quantity: 21

Total Order Value: $1899
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-77079
Customer: Customer-980

Item List:
1. Item 1 - Quantity: 24

Total Order Value: $5431
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-39995
Customer: Customer-145

Item List:
1. Item 1 - Quantity: 18
2. Item 2 - Quantity: 13
3. Item 3 - Quantity: 17
4. Item 4 - Quantity: 27
5. Item 5 - Quantity: 36

Total Order Value: $4964
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-37318
Customer: Customer-528

Item List:
1. Item 1 - Quantity: 37
2. Item 2 - Quantity: 31
3. Item 3 - Quantity: 20
4. Item 4 - Quantity: 8
5. Item 5 - Quantity: 16
6. Item 6 - Quantity: 44
7. Item 7 - Quantity: 18

Total Order Value: $3563
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-16569
Customer: Customer-370

Item List:
1. Item 1 - Quantity: 29
2. Item 2 - Quantity: 8
3. Item 3 - Quantity: 28
4. Item 4 - Quantity: 15
5. Item 5 - Quantity: 45
6. Item 6 - Quantity: 17
7. Item 7 - Quantity: 20

Total Order Value: $2333
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-70080
Customer: Customer-582

Item List:
1. Item 1 - Quantity: 47
2. Item 2 - Quantity: 33

Total Order Value: $3522
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-55017
Customer: Customer-626

Item List:
1. Item 1 - Quantity: 46
2. Item 2 - Quantity: 39
3. Item 3 - Quantity: 28
4. Item 4 - Quantity: 2

Total Order Value: $2587
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-41065
Customer: Customer-476

Item List:
1. Item 1 - Quantity: 16
2. Item 2 - Quantity: 19
3. Item 3 - Quantity: 24
4. Item 4 - Quantity: 30
5. Item 5 - Quantity: 30
6. Item 6 - Quantity: 40
7. Item 7 - Quantity: 24
8. Item 8 - Quantity: 40

Total Order Value: $9317
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-33511
Customer: Customer-528

Item List:
1. Item 1 - Quantity: 28
2. Item 2 - Quantity: 41

Total Order Value: $5798
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-49707
Customer: Customer-600

Item List:
1. Item 1 - Quantity: 5
2. Item 2 - Quantity: 27
3. Item 3 - Quantity: 23
4. Item 4 - Quantity: 3
5. Item 5 - Quantity: 1
6. Item 6 - Quantity: 20
7. Item 7 - Quantity: 49
8. Item 8 - Quantity: 7

Total Order Value: $3366
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-94644
Customer: Customer-707

Item List:
1. Item 1 - Quantity: 19
2. Item 2 - Quantity: 7
3. Item 3 - Quantity: 15
4. Item 4 - Quantity: 10
5. Item 5 - Quantity: 20
6. Item 6 - Quantity: 20
7. Item 7 - Quantity: 38

Total Order Value: $6308
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-67537
Customer: Customer-85

Item List:
1. Item 1 - Quantity: 4
2. Item 2 - Quantity: 21
3. Item 3 - Quantity: 25
4. Item 4 - Quantity: 46
5. Item 5 - Quantity: 38
6. Item 6 - Quantity: 19
7. Item 7 - Quantity: 40
8. Item 8 - Quantity: 17

Total Order Value: $7047
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-64234
Customer: Customer-268

Item List:
1. Item 1 - Quantity: 42
2. Item 2 - Quantity: 1
3. Item 3 - Quantity: 45
4. Item 4 - Quantity: 10
5. Item 5 - Quantity: 4
6. Item 6 - Quantity: 27
7. Item 7 - Quantity: 22
8. Item 8 - Quantity: 48
9. Item 9 - Quantity: 36

Total Order Value: $5098
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-86992
Customer: Customer-835

Item List:
1. Item 1 - Quantity: 1
2. Item 2 - Quantity: 15
3. Item 3 - Quantity: 3
4. Item 4 - Quantity: 46
5. Item 5 - Quantity: 12

Total Order Value: $7570
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-41549
Customer: Customer-285

Item List:
1. Item 1 - Quantity: 12
2. Item 2 - Quantity: 18
3. Item 3 - Quantity: 30

Total Order Value: $5479
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-11441
Customer: Customer-979

Item List:
1. Item 1 - Quantity: 19
2. Item 2 - Quantity: 22
3. Item 3 - Quantity: 18
4. Item 4 - Quantity: 40
5. Item 5 - Quantity: 20
6. Item 6 - Quantity: 5
7. Item 7 - Quantity: 48
8. Item 8 - Quantity: 4

Total Order Value: $9181
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-75578
Customer: Customer-481

Item List:
1. Item 1 - Quantity: 22
2. Item 2 - Quantity: 9
3. Item 3 - Quantity: 47
4. Item 4 - Quantity: 43
5. Item 5 - Quantity: 19

Total Order Value: $7811
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-41216
Customer: Customer-281

Item List:
1. Item 1 - Quantity: 36
2. Item 2 - Quantity: 42
3. Item 3 - Quantity: 10
4. Item 4 - Quantity: 11
5. Item 5 - Quantity: 2
6. Item 6 - Quantity: 46
7. Item 7 - Quantity: 39
8. Item 8 - Quantity: 25
9. Item 9 - Quantity: 5

Total Order Value: $1205
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-24843
Customer: Customer-347

Item List:
1. Item 1 - Quantity: 23
2. Item 2 - Quantity: 46
3. Item 3 - Quantity: 33
4. Item 4 - Quantity: 9
5. Item 5 - Quantity: 26
6. Item 6 - Quantity: 3
7. Item 7 - Quantity: 18

Total Order Value: $1497
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-71859
Customer: Customer-6

Item List:
1. Item 1 - Quantity: 16
2. Item 2 - Quantity: 6

Total Order Value: $3082
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-46522
Customer: Customer-377

Item List:
1. Item 1 - Quantity: 14
2. Item 2 - Quantity: 39
3. Item 3 - Quantity: 12
4. Item 4 - Quantity: 7

Total Order Value: $5123
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-24970
Customer: Customer-176

Item List:
1. Item 1 - Quantity: 12
2. Item 2 - Quantity: 20

Total Order Value: $5060
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-27565
Customer: Customer-632

Item List:
1. Item 1 - Quantity: 13
2. Item 2 - Quantity: 1

Total Order Value: $4157
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-11794
Customer: Customer-269

Item List:
1. Item 1 - Quantity: 4

Total Order Value: $8944
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-23658
Customer: Customer-556

Item List:
1. Item 1 - Quantity: 32
2. Item 2 - Quantity: 40
3. Item 3 - Quantity: 45
4. Item 4 - Quantity: 30
5. Item 5 - Quantity: 29
6. Item 6 - Quantity: 21
7. Item 7 - Quantity: 45
8. Item 8 - Quantity: 43
9. Item 9 - Quantity: 46

Total Order Value: $4043
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-46627
Customer: Customer-13

Item List:
1. Item 1 - Quantity: 42
2. Item 2 - Quantity: 13
3. Item 3 - Quantity: 2

Total Order Value: $4870
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-58725
Customer: Customer-191

Item List:
1. Item 1 - Quantity: 46
2. Item 2 - Quantity: 5
3. Item 3 - Quantity: 20
4. Item 4 - Quantity: 40
5. Item 5 - Quantity: 20
6. Item 6 - Quantity: 28
7. Item 7 - Quantity: 21
8. Item 8 - Quantity: 7
9. Item 9 - Quantity: 42

Total Order Value: $8694
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-61093
Customer: Customer-391

Item List:
1. Item 1 - Quantity: 25
2. Item 2 - Quantity: 13
3. Item 3 - Quantity: 3
4. Item 4 - Quantity: 27
5. Item 5 - Quantity: 12
6. Item 6 - Quantity: 24
7. Item 7 - Quantity: 12

Total Order Value: $9774
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-35867
Customer: Customer-234

Item List:
1. Item 1 - Quantity: 24
2. Item 2 - Quantity: 49

Total Order Value: $2674
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-35120
Customer: Customer-324

Item List:
1. Item 1 - Quantity: 38
2. Item 2 - Quantity: 13
3. Item 3 - Quantity: 29

Total Order Value: $8412
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-33566
Customer: Customer-862

Item List:
1. Item 1 - Quantity: 25
2. Item 2 - Quantity: 19
3. Item 3 - Quantity: 7

Total Order Value: $7638
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-41652
Customer: Customer-805

Item List:
1. Item 1 - Quantity: 27
2. Item 2 - Quantity: 44
3. Item 3 - Quantity: 48

Total Order Value: $1131
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-31373
Customer: Customer-985

Item List:
1. Item 1 - Quantity: 18
2. Item 2 - Quantity: 34
3. Item 3 - Quantity: 23
4. Item 4 - Quantity: 9
5. Item 5 - Quantity: 19

Total Order Value: $2664
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-76550
Customer: Customer-475

Item List:
1. Item 1 - Quantity: 39
2. Item 2 - Quantity: 21
3. Item 3 - Quantity: 34
4. Item 4 - Quantity: 37

Total Order Value: $7582
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-48642
Customer: Customer-969

Item List:
1. Item 1 - Quantity: 40
2. Item 2 - Quantity: 18
3. Item 3 - Quantity: 12
4. Item 4 - Quantity: 19
5. Item 5 - Quantity: 4
6. Item 6 - Quantity: 3
7. Item 7 - Quantity: 5
8. Item 8 - Quantity: 12
9. Item 9 - Quantity: 34

Total Order Value: $7315
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-48319
Customer: Customer-723

Item List:
1. Item 1 - Quantity: 11
2. Item 2 - Quantity: 41
3. Item 3 - Quantity: 30
4. Item 4 - Quantity: 46
5. Item 5 - Quantity: 49
6. Item 6 - Quantity: 25
7. Item 7 - Quantity: 15
8. Item 8 - Quantity: 43
9. Item 9 - Quantity: 27

Total Order Value: $1121
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-67893
Customer: Customer-661

Item List:
1. Item 1 - Quantity: 7
2. Item 2 - Quantity: 11
3. Item 3 - Quantity: 45
4. Item 4 - Quantity: 18

Total Order Value: $3639
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-47426
Customer: Customer-377

Item List:
1. Item 1 - Quantity: 7
2. Item 2 - Quantity: 40
3. Item 3 - Quantity: 19
4. Item 4 - Quantity: 44
5. Item 5 - Quantity: 13
6. Item 6 - Quantity: 21
7. Item 7 - Quantity: 38
8. Item 8 - Quantity: 17
9. Item 9 - Quantity: 30

Total Order Value: $3759
Payment Terms: Net 30
",1
"Subject: Purchase Order Confirmation

Order Details:
PO Number: PO-54800
Customer: Customer-592

Item List:
1. Item 1 - Quantity: 18
2. Item 2 - Quantity: 1
3. Item 3 - Quantity: 33
4. Item 4 - Quantity: 12
5. Item 5 - Quantity: 28
6. Item 6 - Quantity: 49
7. Item 7 - Quantity: 1
8. Item 8 - Quantity: 18

Total Order Value: $5164
Payment Terms: Net 30
",1
